label,concept,2025-09-27,2025-06-28,2025-03-29,2024-09-28,2024-06-29,2024-03-30,2023-09-30,2023-07-01,2023-04-01,2022-10-01,2022-07-02,2022-04-02
Profit or Loss,us-gaap_ProfitLoss,4270000000.0,-3024000000.0,-887000000.0,-16989000000.0,-1654000000.0,-437000000.0,310000000.0,1473000000.0,-2768000000.0,,,
Share-based compensation,us-gaap_ShareBasedCompensation,,,684000000.0,,,1179000000.0,,,739000000.0,,,707000000.0
Restructuring and other charges,us-gaap_RestructuringCharges,,,,,,348000000.0,,,55000000.0,,,17000000.0
Depreciation and Amortization,us-gaap_Depreciation,,337000000.0,249000000.0,945000000.0,,351000000.0,,,465000000.0,,,501000000.0
"(Gains) losses on equity investments, net",intc_NonCashGainsLossesOnEquityInvestmentsNet,,,112000000.0,,,-208000000.0,,,-167000000.0,,,-4325000000.0
Mark-to-market (gains) losses on obligation to issue Escrowed Shares,us-gaap_UnrealizedGainLossOnDerivatives,-1687000000.0,,,,,,,,,,,
(Gains) losses on divestitures,us-gaap_DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,-5500000000.0,,,,,,,,-0.0,-1000000000.0,-1000000000.0,-1121000000.0
Deferred taxes,us-gaap_DeferredIncomeTaxExpenseBenefit,,,19000000.0,,,,,,,,,
Accounts receivable,us-gaap_IncreaseDecreaseInAccountsReceivable,,,414000000.0,,,80000000.0,,,286000000.0,,,2384000000.0
Inventories,us-gaap_IncreaseDecreaseInInventories,,,-83000000.0,,,-366000000.0,,,231000000.0,,,-1147000000.0
Accounts payable,us-gaap_IncreaseDecreaseInAccountsPayable,,,-240000000.0,,,-386000000.0,,,-771000000.0,,,-128000000.0
Accrued compensation and benefits,us-gaap_IncreaseDecreaseInEmployeeRelatedLiabilities,,,-741000000.0,,,-1289000000.0,,,-1560000000.0,,,-1884000000.0
Prepaid customer supply agreements,us-gaap_IncreaseDecreaseInContractWithCustomerLiability,,,,,,,,,,,,-6000000.0
Income taxes,us-gaap_IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,67000000.0,,,-591000000.0,,,1344000000.0,,,1219000000.0
Other assets and liabilities,us-gaap_IncreaseDecreaseInOtherOperatingCapitalNet,,,-1206000000.0,,,-2104000000.0,,,-1540000000.0,,,-1286000000.0
Total adjustments,us-gaap_AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,1700000000.0,,,-786000000.0,,,983000000.0,,,-2222000000.0
Net Cash from Operating Activities,us-gaap_NetCashProvidedByUsedInOperatingActivities,,,813000000.0,,,-1223000000.0,,,-1785000000.0,,,5891000000.0
"Payments for Property, Plant and Equipment",us-gaap_PaymentsToAcquirePropertyPlantAndEquipment,,,-5183000000.0,,,-5970000000.0,,,-7413000000.0,,,-4604000000.0
"Divestiture, Additions to Property, Plant, and Equipment, Held for Sale",intc_DivestitureAdditionsToPropertyPlantAndEquipmentHeldForSale,,,,,,,,,,,,-193000000.0
Proceeds from capital-related government incentives,intc_ProceedsFromCapitalGrants,,,803000000.0,,,592000000.0,,,,,,
Purchases of short-term investments,us-gaap_PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,-3386000000.0,,,-6460000000.0,,,-16132000000.0,,,-19091000000.0
"Proceeds from Maturities, Prepayments and Calls of Securities",us-gaap_ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,5327000000.0,,,9598000000.0,,,14173000000.0,,,10490000000.0
Proceeds from Sale and Maturity of Other Investments,us-gaap_ProceedsFromSaleAndMaturityOfOtherInvestments,,,,,,,,,116000000.0,,,4682000000.0
Proceeds from divestiture,us-gaap_ProceedsFromDivestitureOfBusinesses,,,1935000000.0,,,,,,0.0,,,6544000000.0
Other investing,us-gaap_PaymentsForProceedsFromOtherInvestingActivities,,,585000000.0,,,-323000000.0,,,735000000.0,,,-468000000.0
Net Cash from Investing Activities,us-gaap_NetCashProvidedByUsedInInvestingActivities,,,81000000.0,,,-2563000000.0,,,-8521000000.0,,,-2640000000.0
"Issuance of commercial paper, net of issuance costs",us-gaap_ProceedsFromIssuanceOfCommercialPaper,,,1496000000.0,,,793000000.0,,,,,,
Repayment of commercial paper,us-gaap_RepaymentsOfCommercialPaper,,,,,-2600000000.0,-0.0,-3900000000.0,-3900000000.0,-2930000000.0,,,
Payments on finance leases,us-gaap_FinanceLeasePrincipalPayments,,,,,,-0.0,,,-15000000.0,,,-299000000.0
Partner contributions,intc_ProceedsFromPartnerContributions,,,955000000.0,,,423000000.0,,,449000000.0,,,
"Additions to property, plant, and equipment",intc_PaymentsToAcquirePropertyPlantAndEquipmentFinancingActivities,,,-1020000000.0,,,,,,,,,
Proceeds from Issuance of Long-Term Debt,us-gaap_ProceedsFromIssuanceOfLongTermDebt,,,0.0,,,2537000000.0,,,10968000000.0,140000000.0,,
